HUMAN_ID,gender,year,date,age,region,uniform_top,uniform_bottom,002. height,032. neck_circumference ,041. chest_circumference ,045. waist_circumference ,048. hip_circumference ,084. sittingheight ,122. foot ,125. weight 
20_F_1998,여,2020,1208,36,서울/경기/강원,80L,75F,1721,304,844,684,960,924,238,56.4
20_F_1999,여,2020,1208,33,서울/경기/강원,953XL,100F,1619,365,1030,931,1018,848,230,70.4
20_F_2000,여,2020,1208,39,서울/경기/강원,80L,75F,1593,320,820,672,874,860,241,49.4
20_F_2001,여,2020,1209,38,서울/경기/강원,85XL,85F,1600,316,883,798,1078,890,229,65.2
20_F_2002,여,2020,1209,33,서울/경기/강원,85XL,80F,1612,322,915,725,911,910,222,58.5
20_F_2005,여,2020,1209,32,서울/경기/강원,902XL,85F,1660,320,974,842,1025,897,234,71.1
20_F_2006,여,2020,1209,35,서울/경기/강원,80L,80F,1603,328,888,726,954,869,228,57.2
20_F_2007,여,2020,1209,29,서울/경기/강원,902XL,90F,1649,350,989,823,970,865,231,67.8
20_F_2008,여,2020,1209,28,서울/경기/강원,953XL,100F,1635,377,1109,1008,1125,887,234,90.3
20_F_2009,여,2020,1209,34,서울/경기/강원,75M,70F,1607,304,818,638,852,860,225,45.1
20_F_2010,여,2020,1209,40,서울/경기/강원,85XL,85F,1586,322,885,771,921,868,222,54.3
20_F_2011,여,2020,1209,36,서울/경기/강원,75M,70F,1538,299,811,681,853,839,218,44.6
20_F_2012,여,2020,1209,29,서울/경기/강원,80L,80F,1589,323,865,744,915,860,217,53.4
20_F_2013,여,2020,1209,31,서울/경기/강원,85XL,80F,1537,300,903,757,940,834,220,53.7
20_F_2014,여,2020,1209,34,서울/경기/강원,70S,70F,1674,309,788,611,879,910,250,47.4
20_F_2015,여,2020,1209,36,서울/경기/강원,75M,75F,1630,300,795,662,927,887,240,51.6
20_F_2016,여,2020,1209,37,서울/경기/강원,80L,75F,1572,318,833,704,916,870,218,50.7
20_F_2017,여,2020,1209,38,서울/경기/강원,902XL,85F,1605,340,934,826,1030,879,238,68.6
20_F_2018,여,2020,1209,32,서울/경기/강원,70S,70F,1522,299,825,653,867,827,215,45.5
20_F_2019,여,2020,1209,32,서울/경기/강원,953XL,90F,1562,362,1019,897,1078,849,230,77.3
20_F_2020,여,2020,1209,39,서울/경기/강원,953XL,90F,1583,334,936,832,995,858,223,64.4
20_F_2021,여,2020,1209,37,서울/경기/강원,80L,80F,1726,321,852,676,974,915,234,59.6
20_F_2022,여,2020,1209,35,서울/경기/강원,902XL,90F,1725,348,954,819,971,920,245,71
20_F_2023,여,2020,1209,34,서울/경기/강원,85XL,80F,1608,339,905,733,978,886,237,60
20_F_2024,여,2020,1209,32,서울/경기/강원,80L,75F,1649,316,833,649,919,899,240,51.5
20_F_2025,여,2020,1209,29,서울/경기/강원,80L,75F,1560,313,820,682,932,866,226,49.9
20_F_2026,여,2020,1209,37,서울/경기/강원,953XL,90F,1580,353,1041,924,1152,857,232,81.9
20_F_2027,여,2020,1210,32,서울/경기/강원,80L,80F,1595,318,910,797,923,852,225,56.5
20_F_2028,여,2020,1210,31,서울/경기/강원,80L,75F,1502,298,824,668,894,837,209,47.2
20_F_2030,여,2020,1210,40,서울/경기/강원,80L,75F,1627,308,851,701,938,904,234,54.6
20_F_2031,여,2020,1210,35,서울/경기/강원,80L,70F,1594,327,849,647,857,884,240,48.5
20_F_2032,여,2020,1210,36,서울/경기/강원,80L,80F,1699,325,877,784,947,903,233,59.5
20_F_2033,여,2020,1210,41,서울/경기/강원,85XL,80F,1678,340,932,765,977,892,243,60.7
20_F_2034,여,2020,1210,37,서울/경기/강원,85XL,90F,1601,331,966,877,1000,867,242,66.2
20_F_2035,여,2020,1210,27,서울/경기/강원,902XL,85F,1568,342,950,841,1094,878,234,72
20_F_2036,여,2020,1210,41,서울/경기/강원,953XL,100F,1612,376,953,883,1141,916,235,84.4
20_F_2037,여,2020,1210,30,서울/경기/강원,80L,75F,1591,299,833,699,913,849,225,51.8
20_F_2038,여,2020,1210,32,서울/경기/강원,70S,70F,1578,306,787,663,858,833,229,42.4
20_F_2039,여,2020,1210,28,서울/경기/강원,80L,80F,1644,328,858,755,949,888,232,58.2
20_F_2040,여,2020,1210,28,서울/경기/강원,80L,75F,1619,330,879,745,926,903,223,57.9
20_F_2041,여,2020,1210,30,서울/경기/강원,70S,65F,1631,308,793,638,860,878,235,47.6
20_F_2042,여,2020,1210,30,서울/경기/강원,85XL,80F,1572,323,883,782,967,851,226,58.3
20_F_2043,여,2020,1210,29,서울/경기/강원,80L,70F,1624,304,828,675,908,882,240,52.5
20_F_2044,여,2020,1210,38,서울/경기/강원,85XL,85F,1560,328,935,838,996,836,222,64
20_F_2045,여,2020,1210,28,서울/경기/강원,80L,75F,1594,308,886,702,935,877,225,53.7
20_F_2046,여,2020,1210,25,서울/경기/강원,80L,70F,1602,303,820,697,912,875,228,49.3
20_F_2047,여,2020,1210,37,서울/경기/강원,80L,75F,1589,299,847,728,860,883,227,49.4
20_F_2048,여,2020,1210,42,서울/경기/강원,80L,80F,1590,316,828,763,922,846,237,55
20_F_2049,여,2020,1210,33,서울/경기/강원,902XL,85F,1611,325,954,872,980,877,240,65.3
20_F_2050,여,2020,1210,43,서울/경기/강원,902XL,90F,1577,343,953,825,1009,889,227,64.4
20_F_2051,여,2020,1210,40,서울/경기/강원,902XL,90F,1560,341,998,863,972,838,229,66.7
20_F_2052,여,2020,1210,35,서울/경기/강원,85XL,85F,1670,333,922,816,1035,893,238,66.1
20_F_2053,여,2020,1210,34,서울/경기/강원,80L,80F,1655,324,834,727,904,887,235,53.9
20_M_2055,남,2020,1211,29,서울/경기/강원,,75M,1648,368,998,712,894,896,251,61
20_M_2056,남,2020,1211,31,서울/경기/강원,,85M,1765,375,985,841,952,926,257,69.3
20_M_2057,남,2020,1211,21,서울/경기/강원,,80M,1771,385,977,769,967,944,258,72.5
20_M_2058,남,2020,1211,22,서울/경기/강원,,80M,1634,363,996,769,895,873,242,62.6
20_M_2059,남,2020,1211,21,서울/경기/강원,,85M,1673,364,1003,825,1007,909,245,70.7
20_M_2060,남,2020,1211,44,서울/경기/강원,,80M,1746,344,945,785,882,947,246,60.3
20_M_2061,남,2020,1211,44,서울/경기/강원,,90M,1711,405,1013,888,976,923,239,74.6
20_M_2062,남,2020,1211,23,서울/경기/강원,,75M,1740,326,867,698,893,931,256,56.1
20_M_2063,남,2020,1211,23,서울/경기/강원,,85M,1747,355,979,799,952,932,258,66.2
20_M_2064,남,2020,1211,22,서울/경기/강원,,90M,1732,373,1041,883,1003,924,253,79.3
20_M_2065,남,2020,1211,29,서울/경기/강원,,85M,1715,369,999,825,946,933,244,66.5
20_M_2066,남,2020,1211,20,서울/경기/강원,,85M,1861,378,988,854,988,984,262,80.4
20_M_2067,남,2020,1211,44,서울/경기/강원,,115M,1689,422,1197,1161,1064,880,248,98.5
20_M_2068,남,2020,1211,24,서울/경기/강원,,80M,1621,364,933,762,937,926,227,64
20_M_2069,남,2020,1211,33,서울/경기/강원,,80M,1761,377,981,797,965,938,266,70.9
20_M_2070,남,2020,1211,43,서울/경기/강원,,90M,1765,393,1098,910,974,925,247,84.1
20_M_2072,남,2020,1211,32,서울/경기/강원,,90M,1720,373,1000,859,957,933,250,70.6
20_M_2074,남,2020,1211,31,서울/경기/강원,,90M,1660,378,1068,905,1011,888,243,73.8
20_M_2075,남,2020,1211,29,서울/경기/강원,,95M,1747,391,1074,947,1000,912,251,82.3
20_M_2076,남,2020,1211,22,서울/경기/강원,,75M,1784,385,962,770,936,956,252,68.4
20_M_2077,남,2020,1211,25,서울/경기/강원,,75M,1766,356,1002,724,904,986,250,66.6
20_M_2078,남,2020,1211,32,서울/경기/강원,,85M,1830,385,1030,830,1007,976,281,83.6
20_M_2080,남,2020,1212,25,서울/경기/강원,,90M,1664,380,979,874,994,877,249,72.6
20_M_2081,남,2020,1212,32,서울/경기/강원,,90M,1718,390,1043,890,977,925,248,77.6
20_M_2082,남,2020,1212,32,서울/경기/강원,,95M,1763,404,1137,939,1031,930,252,88.3
20_M_2083,남,2020,1212,32,서울/경기/강원,,90M,1766,405,1088,914,1061,949,270,90.8
20_M_2084,남,2020,1212,30,서울/경기/강원,,90M,1828,396,1053,882,1027,990,264,86.4
20_M_2085,남,2020,1212,24,서울/경기/강원,,85M,1660,365,992,811,900,874,238,63.5
20_M_2086,남,2020,1212,29,서울/경기/강원,,90M,1852,379,972,843,981,1001,257,75.5
20_M_2087,남,2020,1212,41,서울/경기/강원,,90M,1673,386,1003,870,964,892,253,69.9
20_M_2088,남,2020,1212,32,서울/경기/강원,,90M,1841,359,997,824,974,974,268,75.4
20_M_2089,남,2020,1212,24,서울/경기/강원,,90M,1707,371,977,828,1020,932,263,73.6
20_M_2090,남,2020,1212,43,서울/경기/강원,,85M,1758,394,1109,867,951,910,254,78.1
20_M_2091,남,2020,1212,31,서울/경기/강원,,105M,1693,401,1108,1035,1079,925,256,92.3
20_M_2092,남,2020,1212,33,서울/경기/강원,,80M,1703,349,934,741,924,941,242,60.5
20_M_2094,남,2020,1212,23,서울/경기/강원,,75M,1665,328,857,691,820,885,238,49.3
20_M_2097,남,2020,1212,44,서울/경기/강원,,85M,1709,350,907,768,935,940,252,62.6
20_M_2098,남,2020,1212,20,서울/경기/강원,,90M,1786,343,905,655,845,983,254,57.3
20_M_2099,남,2020,1212,32,서울/경기/강원,,100M,1765,499,1138,994,1009,912,254,92.5
20_M_2100,남,2020,1212,41,서울/경기/강원,,90M,1692,432,1009,830,944,913,249,71.2
20_M_2101,남,2020,1212,25,서울/경기/강원,,95M,1789,403,1099,928,1026,960,254,87.5
20_M_2104,남,2020,1213,35,서울/경기/강원,,90M,1768,369,977,830,1026,977,265,80.6
20_M_2105,남,2020,1213,21,서울/경기/강원,,95M,1744,355,996,819,990,937,248,76.3
20_M_2106,남,2020,1213,31,서울/경기/강원,,80M,1664,352,952,792,935,878,237,64.7
20_M_2107,남,2020,1213,23,서울/경기/강원,,80M,1734,351,982,758,848,904,250,59.8
20_M_2108,남,2020,1213,23,서울/경기/강원,,95M,1877,385,1054,875,1003,994,268,87.4
20_M_2109,남,2020,1213,27,서울/경기/강원,,75M,1668,368,939,699,889,904,253,58.7
20_M_2110,남,2020,1213,36,서울/경기/강원,,90M,1758,383,1029,844,955,952,253,75.2
20_M_2111,남,2020,1213,24,서울/경기/강원,,85M,1736,363,971,798,955,947,252,67.9
20_M_2112,남,2020,1213,34,서울/경기/강원,,80M,1769,348,968,755,926,933,263,63.5
20_M_2113,남,2020,1213,32,서울/경기/강원,,95M,1741,392,1077,951,983,942,252,81.7
20_M_2114,남,2020,1213,38,서울/경기/강원,,95M,1744,406,1055,961,1041,926,258,89.7
20_M_2115,남,2020,1213,30,서울/경기/강원,,80M,1696,351,901,737,953,917,253,62.7
20_M_2116,남,2020,1213,31,서울/경기/강원,,90M,1790,355,967,855,1010,944,243,76.8
20_M_2117,남,2020,1213,33,서울/경기/강원,,85M,1736,358,978,817,945,904,242,71.8
20_M_2118,남,2020,1213,42,서울/경기/강원,,80M,1671,360,925,780,933,892,246,63.1
20_M_2119,남,2020,1213,35,서울/경기/강원,,95M,1691,390,1108,931,1001,941,248,81.5
20_M_2120,남,2020,1213,39,서울/경기/강원,,100M,1764,409,1083,965,1059,940,264,89.7
20_M_2121,남,2020,1213,41,서울/경기/강원,,80M,1712,368,1022,790,905,940,240,66.2
20_M_2122,남,2020,1213,28,서울/경기/강원,,85M,1779,372,934,797,964,939,267,72.5
20_F_2123,여,2020,1214,30,서울/경기/강원,80L,70F,1622,312,851,704,884,895,225,53.3
20_F_2124,여,2020,1214,37,서울/경기/강원,80L,70F,1567,301,800,677,920,870,229,48.3
20_F_2125,여,2020,1214,40,서울/경기/강원,80L,75F,1647,313,850,715,859,888,236,52.9
20_F_2127,여,2020,1214,29,서울/경기/강원,80L,80F,1632,303,880,683,898,886,218,57.1
20_F_2128,여,2020,1214,34,서울/경기/강원,80L,80F,1647,308,839,714,884,870,237,52.7
20_F_2129,여,2020,1214,39,서울/경기/강원,85XL,80F,1715,308,877,696,918,924,244,57
20_F_2130,여,2020,1214,30,서울/경기/강원,85XL,85F,1629,321,958,817,1011,868,243,69
20_F_2131,여,2020,1214,29,서울/경기/강원,902XL,90F,1676,336,977,849,1010,891,244,71.8
20_F_2132,여,2020,1214,31,서울/경기/강원,85XL,85F,1594,339,963,829,968,881,213,65
20_F_2133,여,2020,1214,33,서울/경기/강원,80L,80F,1810,312,855,703,976,947,201,62.5
20_F_2134,여,2020,1214,33,서울/경기/강원,902XL,85F,1636,330,953,848,960,873,236,63.6
20_F_2135,여,2020,1214,32,서울/경기/강원,85XL,85F,1627,349,927,813,898,855,233,58.8
20_F_2136,여,2020,1214,31,서울/경기/강원,902XL,90F,1564,347,949,852,965,867,231,64.1
20_F_2138,여,2020,1214,37,서울/경기/강원,85XL,80F,1681,310,837,717,1003,898,247,60
20_F_2139,여,2020,1214,38,서울/경기/강원,80L,75F,1570,326,839,697,867,867,223,51.5
20_F_2141,여,2020,1214,27,서울/경기/강원,80L,75F,1545,313,892,695,892,828,214,48.4
20_F_2142,여,2020,1214,31,서울/경기/강원,70S,70F,1772,300,783,668,939,946,243,43.6
20_F_2143,여,2020,1214,34,서울/경기/강원,80L,80F,1687,312,849,719,932,900,238,54.6
20_F_2144,여,2020,1214,34,서울/경기/강원,80L,80F,1519,307,899,763,929,825,211,54.4
20_F_2145,여,2020,1214,36,서울/경기/강원,85XL,85F,1712,315,896,758,982,920,261,63.8
20_F_2146,여,2020,1214,43,서울/경기/강원,80L,75F,1599,291,840,688,884,885,237,50.7
20_F_2147,여,2020,1214,32,서울/경기/강원,80L,75F,1641,320,861,732,965,885,237,59.9
20_F_2148,여,2020,1214,33,서울/경기/강원,80L,75F,1661,300,841,719,945,904,239,55
20_F_2149,여,2020,1215,25,서울/경기/강원,70S,65F,1546,303,768,635,892,856,211,45.5
20_F_2150,여,2020,1215,28,서울/경기/강원,80L,75F,1610,325,894,765,928,885,232,58
20_F_2151,여,2020,1215,34,서울/경기/강원,70S,70F,1508,300,829,643,824,845,221,45.6
20_F_2152,여,2020,1215,38,서울/경기/강원,75M,70F,1747,312,860,655,855,892,237,50.5
20_F_2153,여,2020,1215,28,서울/경기/강원,80L,75F,1610,315,886,700,918,887,240,53.1
20_F_2155,여,2020,1215,31,서울/경기/강원,85XL,80F,1529,331,896,778,944,820,224,57.6
20_F_2156,여,2020,1215,42,서울/경기/강원,80L,80F,1578,318,836,747,957,844,235,52.1
20_F_2157,여,2020,1215,37,서울/경기/강원,902XL,85F,1710,337,977,788,994,920,236,66.8
20_F_2158,여,2020,1215,35,서울/경기/강원,80L,85F,1595,323,897,804,965,842,245,56.3
20_F_2159,여,2020,1215,39,서울/경기/강원,80L,75F,1610,307,855,704,917,903,224,51.3
20_F_2160,여,2020,1215,36,서울/경기/강원,953XL,100F,1584,387,1028,938,1072,869,236,75.6
20_F_2161,여,2020,1215,38,서울/경기/강원,80L,80F,1618,313,832,738,936,877,243,57.6
20_F_2162,여,2020,1215,37,서울/경기/강원,80L,80F,1594,310,885,711,905,865,242,52.5
20_F_2163,여,2020,1215,25,서울/경기/강원,75M,70F,1590,303,840,658,909,848,225,50.5
20_F_2164,여,2020,1215,37,서울/경기/강원,85XL,85F,1588,310,887,754,875,870,218,53.6
20_F_2165,여,2020,1215,38,서울/경기/강원,80L,75F,1635,308,865,703,915,883,248,52.4
20_F_2166,여,2020,1215,35,서울/경기/강원,85XL,85F,1665,331,923,814,995,904,238,63.8
20_F_2167,여,2020,1215,29,서울/경기/강원,70S,65F,1682,318,789,668,890,901,243,48.6
20_F_2169,여,2020,1215,34,서울/경기/강원,70S,70F,1555,310,798,693,858,846,236,46.2
20_F_2170,여,2020,1215,38,서울/경기/강원,80L,75F,1677,335,843,683,930,943,226,54.6
20_F_2171,여,2020,1215,28,서울/경기/강원,80L,75F,1636,333,903,749,970,885,248,56.6
20_F_2172,여,2020,1215,26,서울/경기/강원,85XL,90F,1595,335,959,844,1051,856,232,68.3
20_F_2173,여,2020,1215,24,서울/경기/강원,75M,70F,1508,305,802,653,889,824,217,45.4
20_F_2174,여,2020,1216,40,서울/경기/강원,85XL,85F,1575,328,943,783,989,878,220,64.1
20_F_2175,여,2020,1216,26,서울/경기/강원,80L,80F,1761,311,837,688,887,897,235,56.1
20_F_2176,여,2020,1216,23,서울/경기/강원,85XL,85F,1585,325,894,778,1027,854,226,60.9
20_F_2177,여,2020,1216,39,서울/경기/강원,953XL,110F,1677,349,1078,999,1182,938,237,93.2
20_F_2178,여,2020,1216,41,서울/경기/강원,80L,80F,1533,305,861,774,943,828,208,53.4
20_F_2179,여,2020,1216,37,서울/경기/강원,75M,75F,1625,314,811,704,888,849,242,46.4
20_F_2180,여,2020,1216,39,서울/경기/강원,85XL,85F,1582,330,917,772,895,866,222,54
20_F_2181,여,2020,1216,41,서울/경기/강원,85XL,85F,1670,351,907,795,945,878,228,59.9
20_F_2182,여,2020,1216,34,서울/경기/강원,902XL,100F,1701,355,995,898,1028,925,256,75.4
20_F_2183,여,2020,1216,36,서울/경기/강원,902XL,90F,1666,344,945,844,992,901,241,64.1
20_F_2184,여,2020,1216,39,서울/경기/강원,85M,80F,1721,321,913,786,988,942,249,64.1
20_F_2185,여,2020,1216,29,서울/경기/강원,902XL,100F,1620,388,1022,916,999,857,219,75.1
20_F_2186,여,2020,1216,33,서울/경기/강원,80L,75F,1671,321,873,723,998,925,252,62.1
20_F_2187,여,2020,1216,41,서울/경기/강원,80L,75F,1597,297,853,703,855,864,230,50
20_F_2188,여,2020,1216,44,서울/경기/강원,85XL,85F,1581,340,888,759,962,884,230,58.4
20_F_2189,여,2020,1216,37,서울/경기/강원,85XL,80F,1599,310,890,736,964,879,229,55.4
20_F_2190,여,2020,1216,27,서울/경기/강원,902XL,100F,1543,349,950,914,1031,820,223,69.6
20_F_2191,여,2020,1216,29,서울/경기/강원,85XL,90F,1615,317,875,811,965,863,231,58.2
20_F_2192,여,2020,1216,35,서울/경기/강원,80L,80F,1620,319,870,755,937,890,233,56.2
20_F_2193,여,2020,1216,36,서울/경기/강원,70S,70F,1585,306,811,671,895,891,221,46.9
20_F_2194,여,2020,1216,23,서울/경기/강원,902XL,90F,1680,319,928,800,1021,936,250,66.7
20_F_2195,여,2020,1216,44,서울/경기/강원,85XL,85F,1524,320,901,808,1010,867,214,60.2
20_F_2196,여,2020,1216,20,서울/경기/강원,85XL,80F,1538,328,939,788,971,843,226,61.5
20_F_2197,여,2020,1217,29,서울/경기/강원,75M,70F,1545,309,804,706,892,845,225,46.2
20_F_2198,여,2020,1217,40,서울/경기/강원,75M,70F,1610,305,809,649,874,870,227,47.4
20_F_2199,여,2020,1217,38,서울/경기/강원,80L,75F,1569,304,798,655,854,856,221,45.1
20_F_2200,여,2020,1217,28,서울/경기/강원,80L,75F,1597,310,868,715,940,860,232,57.4
20_F_2201,여,2020,1217,31,서울/경기/강원,70S,65F,1609,304,781,650,856,866,225,45.3
20_F_2202,여,2020,1217,23,서울/경기/강원,85XL,80F,1616,320,923,775,1001,866,234,64.5
20_F_2203,여,2020,1217,42,서울/경기/강원,85XL,80F,1618,318,881,749,922,883,236,56.3
20_F_2204,여,2020,1217,28,서울/경기/강원,902XL,85F,1633,346,966,829,995,890,246,67.5
20_F_2205,여,2020,1217,29,서울/경기/강원,80L,80F,1516,315,888,730,933,849,211,53.3
20_F_2206,여,2020,1217,36,서울/경기/강원,85XL,80F,1637,339,896,723,935,890,231,57.9
20_F_2207,여,2020,1217,31,서울/경기/강원,85XL,80F,1678,312,908,733,963,912,236,57.3
20_F_2208,여,2020,1217,21,서울/경기/강원,85XL,85F,1625,321,898,722,993,873,235,63.9
20_F_2209,여,2020,1217,22,서울/경기/강원,85XL,85F,1633,326,944,804,1013,887,228,67.8
20_F_2210,여,2020,1217,42,서울/경기/강원,902XL,100F,1622,324,964,877,1078,910,238,74.5
20_F_2211,여,2020,1217,34,서울/경기/강원,902XL,100F,1548,339,1012,879,1008,843,231,70.8
20_F_2212,여,2020,1217,32,서울/경기/강원,80L,75F,1521,298,833,717,890,834,225,48.8
20_F_2213,여,2020,1217,40,서울/경기/강원,80L,75F,1594,305,823,703,911,884,220,50.5
20_F_2214,여,2020,1217,40,서울/경기/강원,902XL,90F,1656,358,945,881,975,898,234,67
20_F_2215,여,2020,1217,26,서울/경기/강원,70S,70F,1582,296,796,629,908,870,219,47.3
20_F_2216,여,2020,1217,41,서울/경기/강원,902XL,85F,1551,336,910,774,970,873,223,57.8
20_F_2217,여,2020,1217,36,서울/경기/강원,80L,75F,1673,322,877,754,915,893,235,57.5
20_F_2218,여,2020,1217,43,서울/경기/강원,70S,65F,1591,285,748,616,816,867,226,41.3
20_F_2219,여,2020,1217,40,서울/경기/강원,902XL,85F,1674,330,973,819,1000,891,244,71
20_F_2220,여,2020,1217,37,서울/경기/강원,80L,75F,1614,327,849,713,929,860,242,55.6
20_F_2221,여,2020,1217,36,서울/경기/강원,953XL,100F,1607,401,1090,933,1076,893,226,85.4
20_F_2222,여,2020,1217,37,서울/경기/강원,75M,75F,1619,295,814,694,895,847,230,47.6
20_F_2223,여,2020,1217,30,서울/경기/강원,80L,75F,1586,305,818,671,900,858,212,47.6
20_M_2224,남,2020,1218,39,서울/경기/강원,,95M,1842,390,1049,964,1075,977,271,90.7
20_M_2225,남,2020,1218,25,서울/경기/강원,,80M,1756,365,1032,794,924,945,248,67.7
20_M_2226,남,2020,1218,41,서울/경기/강원,,100M,1731,418,1113,984,1054,955,255,90.7
20_M_2227,남,2020,1218,24,서울/경기/강원,,90M,1701,370,1075,836,966,901,252,75.1
20_M_2228,남,2020,1218,22,서울/경기/강원,,95M,1851,390,1014,880,1020,968,258,83.6
20_M_2229,남,2020,1218,22,서울/경기/강원,,80M,1703,360,996,796,958,939,253,65.3
20_M_2230,남,2020,1218,30,서울/경기/강원,,115M,1795,455,1194,1171,1167,979,262,118.8
20_M_2231,남,2020,1218,23,서울/경기/강원,,75M,1843,392,1040,731,931,943,256,71.1
20_M_2232,남,2020,1218,25,서울/경기/강원,,80M,1679,367,1024,814,936,943,228,67.3
20_M_2233,남,2020,1218,34,서울/경기/강원,,90M,1777,374,1039,860,928,924,245,72
20_M_2234,남,2020,1218,29,서울/경기/강원,,85M,1754,393,1048,837,956,956,261,75.3
20_M_2235,남,2020,1218,37,서울/경기/강원,,90M,1715,389,1017,884,1029,938,245,76.8
20_M_2236,남,2020,1218,39,서울/경기/강원,,100M,1710,397,1160,977,1034,912,265,89.3
20_M_2237,남,2020,1218,24,서울/경기/강원,,95M ,1770,386,1094,943,1005,953,251,86.4
20_M_2238,남,2020,1218,32,서울/경기/강원,,80M,1781,390,1004,777,947,942,253,69.2
20_M_2239,남,2020,1218,31,서울/경기/강원,,80M,1732,373,1005,812,952,934,258,72.2
20_M_2240,남,2020,1218,21,서울/경기/강원,,85M,1794,385,943,799,967,966,263,72.1
20_M_2241,남,2020,1218,42,서울/경기/강원,,90M,1737,392,1070,868,958,902,253,77.1
20_M_2242,남,2020,1218,35,서울/경기/강원,,115M,1910,440,1239,1170,1120,1018,272,117.1
